condition_id,t,bu,au,bd,ad,su,sd,sau,sad,du,dd
0xsmoke0027,1770087580,0.12,0.14,0.86,0.88,261.4,120.2,270.6,419.1,1621.1,3713.7
0xsmoke0027,1770087585,0.09,0.11,0.89,0.91,106.1,415.6,204.7,337.5,4785.1,3752.4
0xsmoke0027,1770087590,0.06,0.08,0.92,0.94,326.8,387.1,147.1,479.7,1521.2,667.7
0xsmoke0027,1770087595,0.05,0.07,0.93,0.95,263.4,119.8,267.5,172.4,4159.9,2711.8
0xsmoke0027,1770087600,0.03,0.05,0.95,0.97,114.8,476.0,164.0,312.6,3994.3,2841.1
0xsmoke0028,1770087605,0.5,0.52,0.48,0.5,339.5,372.8,112.4,164.9,1324.0,602.3
0xsmoke0028,1770087610,0.42,0.44,0.56,0.58,499.5,172.7,472.0,223.4,4609.4,923.8
0xsmoke0028,1770087615,0.49,0.51,0.49,0.51,431.0,458.9,411.0,357.0,1896.9,4932.1
0xsmoke0028,1770087620,0.43,0.45,0.55,0.57,418.6,229.4,471.9,330.2,3701.4,1142.2
0xsmoke0028,1770087625,0.48,0.5,0.5,0.52,93.6,209.4,305.5,180.7,529.0,2438.8
0xsmoke0028,1770087630,0.46,0.48,0.52,0.54,220.7,399.8,224.7,297.3,1861.4,889.9
0xsmoke0028,1770087635,0.48,0.5,0.5,0.52,281.0,407.4,403.1,400.4,2213.3,1820.9
0xsmoke0028,1770087640,0.49,0.51,0.49,0.51,260.7,321.5,437.8,499.0,3783.2,3053.7
0xsmoke0028,1770087645,0.41,0.43,0.57,0.59,312.5,177.8,441.6,152.4,2343.9,1510.1
0xsmoke0028,1770087650,0.42,0.44,0.56,0.58,394.0,141.2,194.7,69.7,4598.7,4543.7
0xsmoke0028,1770087655,0.44,0.46,0.54,0.56,464.0,152.9,163.8,300.2,1476.5,4579.3
0xsmoke0028,1770087660,0.37,0.39,0.61,0.63,105.1,251.5,240.9,494.9,4937.4,777.6
0xsmoke0028,1770087665,0.37,0.39,0.61,0.63,341.0,262.2,246.4,435.0,1078.3,2291.4
0xsmoke0028,1770087670,0.39,0.41,0.59,0.61,228.7,410.1,424.6,113.6,1619.7,3653.0
0xsmoke0028,1770087675,0.44,0.46,0.54,0.56,72.3,440.4,60.7,450.9,3195.5,2279.5
0xsmoke0028,1770087680,0.38,0.4,0.6,0.62,226.6,453.6,310.7,115.2,3030.3,1904.5
0xsmoke0028,1770087685,0.38,0.4,0.6,0.62,121.8,272.8,60.6,168.7,3689.4,3262.8
0xsmoke0028,1770087690,0.38,0.4,0.6,0.62,120.0,259.2,96.2,363.2,971.2,4658.2
0xsmoke0028,1770087695,0.42,0.44,0.56,0.58,292.7,215.8,229.4,443.1,3916.6,2244.8
0xsmoke0028,1770087700,0.37,0.39,0.61,0.63,220.4,86.2,152.9,241.0,2490.8,1289.3
0xsmoke0028,1770087705,0.34,0.36,0.64,0.66,157.3,342.5,287.2,341.5,4517.5,3701.0
0xsmoke0028,1770087710,0.44,0.46,0.54,0.56,357.2,282.6,496.9,417.4,1208.6,1196.1
0xsmoke0028,1770087715,0.38,0.4,0.6,0.62,465.0,114.3,157.4,499.8,3863.6,2949.1
0xsmoke0028,1770087720,0.43,0.45,0.55,0.57,64.4,198.7,135.6,447.7,2826.8,2775.3
0xsmoke0028,1770087725,0.4,0.42,0.58,0.6,272.1,157.0,380.2,382.0,4590.2,2698.6
0xsmoke0028,1770087730,0.45,0.47,0.53,0.55,483.3,56.8,120.6,368.3,4382.8,4743.6
0xsmoke0028,1770087735,0.38,0.4,0.6,0.62,174.3,63.8,380.7,338.8,1023.5,3859.8
0xsmoke0028,1770087740,0.39,0.41,0.59,0.61,133.8,321.4,238.1,326.8,1029.4,4541.6
0xsmoke0028,1770087745,0.39,0.41,0.59,0.61,338.6,155.4,130.9,481.4,1661.5,4795.6
0xsmoke0028,1770087750,0.27,0.29,0.71,0.73,300.8,302.9,63.6,396.7,3573.0,3136.8
0xsmoke0028,1770087755,0.29,0.31,0.69,0.71,261.8,222.1,383.4,272.7,3228.4,1186.4
0xsmoke0028,1770087760,0.34,0.36,0.64,0.66,132.1,411.2,497.2,488.2,2985.0,4031.1
0xsmoke0028,1770087765,0.24,0.26,0.74,0.76,198.2,472.7,183.5,121.3,2452.4,3956.7
0xsmoke0028,1770087770,0.3,0.32,0.68,0.7,64.4,336.5,428.1,417.2,4636.9,3407.4
0xsmoke0028,1770087775,0.32,0.34,0.66,0.68,231.2,315.9,297.1,249.0,2517.9,3682.4
0xsmoke0028,1770087780,0.24,0.26,0.74,0.76,425.1,369.4,140.8,207.0,4286.1,2407.8
0xsmoke0028,1770087785,0.16,0.18,0.82,0.84,229.3,496.9,225.9,492.7,2230.3,2392.0
0xsmoke0028,1770087790,0.25,0.27,0.73,0.75,403.8,85.3,401.8,274.2,4375.2,3294.0
0xsmoke0028,1770087795,0.2,0.22,0.78,0.8,281.7,151.8,465.7,452.3,4280.9,3198.7
0xsmoke0028,1770087800,0.2,0.22,0.78,0.8,57.8,415.5,346.8,248.3,2812.4,4047.8
0xsmoke0028,1770087805,0.15,0.17,0.83,0.85,59.3,92.5,494.8,144.0,4897.9,626.4
0xsmoke0028,1770087810,0.21,0.23,0.77,0.79,287.1,272.6,50.1,305.4,3274.1,4254.7
0xsmoke0028,1770087815,0.13,0.15,0.85,0.87,414.9,76.6,444.6,285.6,4411.3,4588.2
0xsmoke0028,1770087820,0.25,0.27,0.73,0.75,234.5,277.5,321.0,472.2,657.7,3210.7
0xsmoke0028,1770087825,0.13,0.15,0.85,0.87,377.6,101.6,96.9,269.6,4805.2,4239.7
0xsmoke0028,1770087830,0.17,0.19,0.81,0.83,228.3,478.0,263.4,112.4,3192.3,918.8
0xsmoke0028,1770087835,0.1,0.12,0.88,0.9,276.3,381.8,432.9,404.9,4061.2,4035.3
0xsmoke0028,1770087840,0.14,0.16,0.84,0.86,62.9,164.2,342.7,192.4,4938.1,1919.6
0xsmoke0028,1770087845,0.16,0.18,0.82,0.84,105.1,254.9,411.0,459.6,824.9,4121.5
0xsmoke0028,1770087850,0.07,0.09,0.91,0.93,60.4,416.2,69.3,354.9,4945.7,884.5
0xsmoke0028,1770087855,0.03,0.05,0.95,0.97,99.7,312.7,206.0,301.2,3911.7,1370.4
0xsmoke0028,1770087860,0.1,0.12,0.88,0.9,102.0,233.5,86.4,62.9,3798.3,3668.9
0xsmoke0028,1770087865,0.1,0.12,0.88,0.9,344.2,353.7,204.7,182.5,1533.8,3212.2
0xsmoke0028,1770087870,0.08,0.1,0.9,0.92,296.8,232.7,280.6,391.4,1514.0,1907.9
0xsmoke0028,1770087875,0.09,0.11,0.89,0.91,196.4,357.2,114.1,462.3,4742.9,1067.6
0xsmoke0028,1770087880,0.09,0.11,0.89,0.91,205.6,205.0,140.1,292.2,4111.1,1566.5
0xsmoke0028,1770087885,0.04,0.06,0.94,0.96,386.7,333.8,449.4,321.0,4099.4,4799.4
0xsmoke0028,1770087890,0.08,0.1,0.9,0.92,309.2,181.1,321.8,374.5,3738.1,2290.2
0xsmoke0028,1770087895,0.03,0.05,0.95,0.97,481.2,463.3,240.7,297.6,569.6,4785.7
0xsmoke0028,1770087900,0.07,0.09,0.91,0.93,325.1,110.7,112.3,314.1,3530.4,4905.2
0xsmoke0029,1770087905,0.44,0.46,0.54,0.56,325.0,322.1,173.7,216.4,3315.3,1112.8
0xsmoke0029,1770087910,0.53,0.55,0.45,0.47,125.6,66.2,253.1,217.9,3018.4,2292.5
0xsmoke0029,1770087915,0.46,0.48,0.52,0.54,437.5,67.7,59.7,60.1,4052.4,2157.9
0xsmoke0029,1770087920,0.53,0.55,0.45,0.47,192.6,233.9,364.5,476.4,4608.2,2190.2
0xsmoke0029,1770087925,0.48,0.5,0.5,0.52,77.6,307.4,340.6,174.7,3451.9,1876.5
0xsmoke0029,1770087930,0.47,0.49,0.51,0.53,82.3,284.6,477.5,333.0,4731.0,4762.9
0xsmoke0029,1770087935,0.46,0.48,0.52,0.54,411.9,380.6,279.7,405.3,4048.5,4379.6
0xsmoke0029,1770087940,0.46,0.48,0.52,0.54,66.5,258.8,372.9,238.6,2217.9,591.4
0xsmoke0029,1770087945,0.41,0.43,0.57,0.59,479.8,327.1,160.3,336.1,2165.5,2147.2
0xsmoke0029,1770087950,0.43,0.45,0.55,0.57,371.3,50.3,428.1,52.9,4003.1,2073.0
0xsmoke0029,1770087955,0.36,0.38,0.62,0.64,270.6,133.0,143.1,371.3,4588.9,1132.7
0xsmoke0029,1770087960,0.44,0.46,0.54,0.56,491.6,359.2,462.6,223.5,3957.1,3696.0
0xsmoke0029,1770087965,0.45,0.47,0.53,0.55,264.4,182.0,214.0,114.5,854.1,2210.7
0xsmoke0029,1770087970,0.44,0.46,0.54,0.56,198.9,302.3,420.7,97.3,2167.0,2165.0
0xsmoke0029,1770087975,0.43,0.45,0.55,0.57,456.8,53.4,295.0,51.4,1853.4,2300.1
0xsmoke0029,1770087980,0.42,0.44,0.56,0.58,235.7,212.6,274.5,162.5,2255.7,1487.1
0xsmoke0029,1770087985,0.38,0.4,0.6,0.62,368.7,63.8,499.4,117.0,4063.8,1793.7
0xsmoke0029,1770087990,0.41,0.43,0.57,0.59,405.1,304.3,168.3,221.1,4389.4,3680.2
0xsmoke0029,1770087995,0.4,0.42,0.58,0.6,156.6,304.6,104.2,153.0,4124.5,3764.3
0xsmoke0029,1770088000,0.39,0.41,0.59,0.61,251.3,229.4,382.4,241.6,1522.6,4287.1
0xsmoke0029,1770088005,0.33,0.35,0.65,0.67,341.3,177.1,328.5,127.7,4442.2,2163.0
0xsmoke0029,1770088010,0.36,0.38,0.62,0.64,387.4,260.5,292.5,103.5,2934.5,2892.8
0xsmoke0029,1770088015,0.38,0.4,0.6,0.62,208.3,118.9,232.6,403.4,551.7,662.9
0xsmoke0029,1770088020,0.35,0.37,0.63,0.65,300.0,373.3,259.7,137.9,3502.9,1585.6
0xsmoke0029,1770088025,0.46,0.48,0.52,0.54,144.5,458.6,227.1,362.5,1319.5,3240.5
0xsmoke0029,1770088030,0.41,0.43,0.57,0.59,103.5,192.2,78.7,321.2,2999.5,4341.9
0xsmoke0029,1770088035,0.43,0.45,0.55,0.57,233.7,493.0,206.1,76.3,4099.6,919.3
0xsmoke0029,1770088040,0.4,0.42,0.58,0.6,286.7,444.6,281.0,355.6,1657.3,4923.6
0xsmoke0029,1770088045,0.44,0.46,0.54,0.56,426.4,357.0,266.7,218.1,884.1,4069.4
0xsmoke0029,1770088050,0.3,0.32,0.68,0.7,442.6,449.6,144.6,180.9,3699.5,3940.6
0xsmoke0029,1770088055,0.3,0.32,0.68,0.7,421.6,417.4,330.4,451.0,4891.6,1422.4
0xsmoke0029,1770088060,0.35,0.37,0.63,0.65,437.8,314.4,99.7,482.7,3844.7,2165.3
0xsmoke0029,1770088065,0.31,0.33,0.67,0.69,477.9,153.8,419.1,249.6,3635.1,4197.1
0xsmoke0029,1770088070,0.32,0.34,0.66,0.68,167.2,101.3,231.0,113.8,4619.7,4044.5
0xsmoke0029,1770088075,0.3,0.32,0.68,0.7,135.9,144.8,316.5,458.4,4697.4,4681.2
0xsmoke0029,1770088080,0.29,0.31,0.69,0.71,364.0,283.4,300.0,354.7,1825.4,1704.4
0xsmoke0029,1770088085,0.25,0.27,0.73,0.75,154.9,437.2,214.7,67.3,3348.8,4937.4
0xsmoke0029,1770088090,0.21,0.23,0.77,0.79,177.4,456.0,333.4,328.6,2572.4,3971.0
0xsmoke0029,1770088095,0.19,0.21,0.79,0.81,295.8,200.5,402.9,459.8,911.0,617.8
0xsmoke0029,1770088100,0.18,0.2,0.8,0.82,442.9,327.8,228.8,488.9,4749.9,2408.3
0xsmoke0029,1770088105,0.25,0.27,0.73,0.75,289.8,316.7,428.9,445.3,1781.9,4344.1
0xsmoke0029,1770088110,0.17,0.19,0.81,0.83,143.7,238.9,84.1,206.1,622.5,4125.4
0xsmoke0029,1770088115,0.16,0.18,0.82,0.84,167.0,285.5,225.4,418.8,1822.7,1563.4
0xsmoke0029,1770088120,0.17,0.19,0.81,0.83,390.3,366.6,78.8,68.6,4685.1,4876.0
0xsmoke0029,1770088125,0.12,0.14,0.86,0.88,271.2,258.5,177.7,85.4,1638.7,4824.1
0xsmoke0029,1770088130,0.18,0.2,0.8,0.82,142.7,84.0,340.6,428.2,1633.8,3895.1
0xsmoke0029,1770088135,0.15,0.17,0.83,0.85,108.2,337.4,92.4,259.2,2680.6,626.0
0xsmoke0029,1770088140,0.1,0.12,0.88,0.9,382.3,405.8,343.6,176.7,3626.8,3072.4
0xsmoke0029,1770088145,0.16,0.18,0.82,0.84,180.2,461.3,258.0,192.2,2875.3,4879.3
0xsmoke0029,1770088150,0.17,0.19,0.81,0.83,92.9,174.2,353.1,481.0,2924.7,2933.1
0xsmoke0029,1770088155,0.11,0.13,0.87,0.89,118.9,412.6,158.9,291.4,3572.7,3179.9
0xsmoke0029,1770088160,0.11,0.13,0.87,0.89,339.9,189.4,313.5,363.3,812.0,4846.1
0xsmoke0029,1770088165,0.06,0.08,0.92,0.94,489.0,438.2,64.1,87.2,4351.2,1605.7
0xsmoke0029,1770088170,0.1,0.12,0.88,0.9,490.8,396.0,331.1,247.6,4589.3,3329.8
0xsmoke0029,1770088175,0.05,0.07,0.93,0.95,376.8,199.2,111.1,214.9,4364.1,3840.3
0xsmoke0029,1770088180,0.06,0.08,0.92,0.94,420.7,301.8,202.5,95.9,3567.8,1615.0
0xsmoke0029,1770088185,0.05,0.07,0.93,0.95,157.8,334.1,76.4,175.5,3314.6,4293.2
0xsmoke0029,1770088190,0.09,0.11,0.89,0.91,179.7,228.8,275.6,475.9,1297.7,4049.6
0xsmoke0029,1770088195,0.02,0.04,0.96,0.98,427.7,99.9,222.1,216.4,3502.2,1922.5
0xsmoke0029,1770088200,0.01,0.03,0.97,0.99,493.4,373.3,59.6,93.2,4117.2,2338.0
0xsmoke0030,1770088205,0.5,0.52,0.48,0.5,430.4,371.2,287.2,185.1,861.6,1008.3
0xsmoke0030,1770088210,0.47,0.49,0.51,0.53,229.9,476.4,99.7,281.8,3271.8,4736.1
0xsmoke0030,1770088215,0.45,0.47,0.53,0.55,345.1,311.0,368.3,246.1,4011.9,4266.0
0xsmoke0030,1770088220,0.55,0.57,0.43,0.45,287.8,191.0,106.3,239.4,3222.0,2829.4
0xsmoke0030,1770088225,0.51,0.53,0.47,0.49,300.1,277.2,62.3,360.5,4049.8,2577.0
0xsmoke0030,1770088230,0.51,0.53,0.47,0.49,158.8,378.2,254.8,338.4,3527.0,2443.6
0xsmoke0030,1770088235,0.54,0.56,0.44,0.46,472.1,422.8,222.5,220.3,4313.7,3885.1
0xsmoke0030,1770088240,0.53,0.55,0.45,0.47,419.6,202.4,428.8,99.7,4763.6,2146.8
0xsmoke0030,1770088245,0.49,0.51,0.49,0.51,161.0,217.9,164.1,313.9,1641.1,3536.0
0xsmoke0030,1770088250,0.56,0.58,0.42,0.44,395.3,254.0,242.6,162.7,2688.8,2876.7
0xsmoke0030,1770088255,0.53,0.55,0.45,0.47,301.0,127.4,238.3,196.2,2901.6,3989.0
0xsmoke0030,1770088260,0.52,0.54,0.46,0.48,247.9,95.2,209.5,381.2,3359.0,3724.9
0xsmoke0030,1770088265,0.57,0.59,0.41,0.43,203.1,217.9,134.7,197.5,3281.7,3515.5
0xsmoke0030,1770088270,0.6,0.62,0.38,0.4,291.6,72.8,340.4,431.2,4426.9,602.4
0xsmoke0030,1770088275,0.57,0.59,0.41,0.43,271.1,330.8,408.2,62.4,4551.0,2463.2
0xsmoke0030,1770088280,0.52,0.54,0.46,0.48,405.0,228.4,477.7,259.2,988.3,1403.2
0xsmoke0030,1770088285,0.59,0.61,0.39,0.41,391.3,190.0,472.0,165.4,4898.4,3418.9
0xsmoke0030,1770088290,0.61,0.63,0.37,0.39,208.8,277.3,428.9,395.3,4211.3,2357.5
0xsmoke0030,1770088295,0.63,0.65,0.35,0.37,316.4,478.5,367.6,154.7,4066.2,4486.7
0xsmoke0030,1770088300,0.52,0.54,0.46,0.48,376.5,354.7,304.7,227.4,3730.2,2395.8
0xsmoke0030,1770088305,0.63,0.65,0.35,0.37,453.1,462.1,106.6,412.0,3292.7,1988.2
0xsmoke0030,1770088310,0.67,0.69,0.31,0.33,115.7,250.8,145.4,352.7,4754.1,1838.3
0xsmoke0030,1770088315,0.58,0.6,0.4,0.42,284.7,102.0,113.8,129.7,4229.7,2763.9
0xsmoke0030,1770088320,0.55,0.57,0.43,0.45,424.9,185.7,128.9,77.2,3804.1,2922.8
0xsmoke0030,1770088325,0.59,0.61,0.39,0.41,345.1,126.4,268.1,232.5,1039.8,1136.4
0xsmoke0030,1770088330,0.5,0.52,0.48,0.5,347.6,239.1,106.2,165.8,2476.9,3825.5
0xsmoke0030,1770088335,0.5,0.52,0.48,0.5,389.6,214.2,321.0,386.7,2386.1,2611.8
0xsmoke0030,1770088340,0.53,0.55,0.45,0.47,100.6,356.4,93.5,134.7,2684.6,4674.8
0xsmoke0030,1770088345,0.54,0.56,0.44,0.46,398.7,212.7,130.0,233.6,783.7,1780.8
0xsmoke0030,1770088350,0.59,0.61,0.39,0.41,328.6,468.5,191.2,237.8,3807.0,1633.4
0xsmoke0030,1770088355,0.72,0.74,0.26,0.28,490.3,206.5,444.2,231.3,4546.9,4230.5
0xsmoke0030,1770088360,0.71,0.73,0.27,0.29,72.6,349.0,203.4,198.6,3719.5,2351.7
0xsmoke0030,1770088365,0.69,0.71,0.29,0.31,437.4,408.1,413.2,196.9,4898.6,2797.2
0xsmoke0030,1770088370,0.73,0.75,0.25,0.27,112.6,414.4,367.3,471.6,920.2,746.0
0xsmoke0030,1770088375,0.72,0.74,0.26,0.28,163.3,199.1,107.1,275.6,1430.7,769.0
0xsmoke0030,1770088380,0.67,0.69,0.31,0.33,112.3,215.2,140.2,420.7,4015.7,4636.2
0xsmoke0030,1770088385,0.76,0.78,0.22,0.24,404.0,415.1,427.7,120.4,2707.0,3447.5
0xsmoke0030,1770088390,0.71,0.73,0.27,0.29,403.1,336.1,411.4,385.1,2461.9,1024.3
0xsmoke0030,1770088395,0.79,0.81,0.19,0.21,272.9,478.5,143.3,417.4,1653.5,3146.1
0xsmoke0030,1770088400,0.78,0.8,0.2,0.22,251.8,149.0,189.5,385.8,3512.6,3321.0
0xsmoke0030,1770088405,0.8,0.82,0.18,0.2,389.6,427.2,257.9,173.8,3235.0,4038.8
0xsmoke0030,1770088410,0.82,0.84,0.16,0.18,302.3,386.6,462.8,85.8,3599.6,786.6
0xsmoke0030,1770088415,0.8,0.82,0.18,0.2,356.5,128.6,349.4,402.1,3566.1,4205.6
0xsmoke0030,1770088420,0.83,0.85,0.15,0.17,276.3,493.8,203.3,127.4,2727.9,3138.7
0xsmoke0030,1770088425,0.85,0.87,0.13,0.15,478.9,199.4,133.9,291.1,1501.0,3325.9
0xsmoke0030,1770088430,0.83,0.85,0.15,0.17,214.9,358.9,355.8,71.5,3043.4,3048.6
0xsmoke0030,1770088435,0.88,0.9,0.1,0.12,216.6,322.6,401.9,401.3,4304.7,2894.4
0xsmoke0030,1770088440,0.84,0.86,0.14,0.16,379.8,123.9,58.8,112.6,741.8,2400.8
0xsmoke0030,1770088445,0.84,0.86,0.14,0.16,484.0,433.7,422.2,381.2,1315.6,1199.6
0xsmoke0030,1770088450,0.9,0.92,0.08,0.1,393.1,71.7,236.7,171.7,2990.0,2533.8
0xsmoke0030,1770088455,0.9,0.92,0.08,0.1,329.6,398.3,450.4,268.4,2200.4,4348.0
0xsmoke0030,1770088460,0.89,0.91,0.09,0.11,396.5,74.5,183.0,465.4,1898.9,721.5
0xsmoke0030,1770088465,0.89,0.91,0.09,0.11,480.4,234.5,215.7,457.2,4318.3,1611.2
0xsmoke0030,1770088470,0.97,0.99,0.01,0.03,452.8,221.6,257.2,120.8,2347.9,4521.1
0xsmoke0030,1770088475,0.93,0.95,0.05,0.07,135.5,339.1,113.7,277.6,4029.9,1665.5
0xsmoke0030,1770088480,0.96,0.98,0.02,0.04,137.5,175.8,338.3,201.6,1477.9,1945.5
0xsmoke0030,1770088485,0.93,0.95,0.05,0.07,237.8,320.5,167.1,330.6,690.3,756.0
0xsmoke0030,1770088490,0.89,0.91,0.09,0.11,405.3,128.8,238.8,497.0,1548.0,1158.1
0xsmoke0030,1770088495,0.95,0.97,0.03,0.05,289.4,453.7,64.1,289.2,579.8,4963.2
0xsmoke0030,1770088500,0.97,0.99,0.01,0.03,354.4,166.1,263.3,420.6,1031.0,1467.0
0xsmoke0031,1770088505,0.51,0.53,0.47,0.49,419.8,454.9,387.4,160.4,1920.9,3809.4
0xsmoke0031,1770088510,0.52,0.54,0.46,0.48,206.5,498.4,165.4,400.7,1293.8,4604.7
0xsmoke0031,1770088515,0.49,0.51,0.49,0.51,464.6,369.7,443.4,336.4,964.1,2287.8
0xsmoke0031,1770088520,0.56,0.58,0.42,0.44,105.9,289.6,284.7,246.5,1762.9,1888.2
0xsmoke0031,1770088525,0.48,0.5,0.5,0.52,168.1,66.8,387.2,452.0,1491.8,759.1
0xsmoke0031,1770088530,0.51,0.53,0.47,0.49,98.6,241.7,164.7,309.5,3837.7,4443.1
0xsmoke0031,1770088535,0.46,0.48,0.52,0.54,422.6,497.8,230.5,120.4,1265.4,2592.5
0xsmoke0031,1770088540,0.5,0.52,0.48,0.5,424.1,124.8,285.7,84.4,3077.3,4392.9
0xsmoke0031,1770088545,0.63,0.65,0.35,0.37,355.0,334.7,348.8,132.1,2793.2,747.4
0xsmoke0031,1770088550,0.51,0.53,0.47,0.49,74.1,484.4,205.6,161.5,4562.5,2444.9
0xsmoke0031,1770088555,0.55,0.57,0.43,0.45,440.5,285.2,226.6,382.0,1855.7,1180.7
0xsmoke0031,1770088560,0.51,0.53,0.47,0.49,273.8,498.8,295.7,453.4,692.8,604.3
0xsmoke0031,1770088565,0.5,0.52,0.48,0.5,425.5,263.9,324.3,213.3,2054.5,1987.1
0xsmoke0031,1770088570,0.58,0.6,0.4,0.42,66.3,354.4,188.9,463.4,3154.4,1200.3
0xsmoke0031,1770088575,0.54,0.56,0.44,0.46,131.8,389.5,163.9,301.4,2450.7,2155.3
0xsmoke0031,1770088580,0.51,0.53,0.47,0.49,280.5,189.6,126.7,184.2,1352.4,3488.3
0xsmoke0031,1770088585,0.51,0.53,0.47,0.49,318.5,370.2,386.7,308.1,1349.1,3381.5
0xsmoke0031,1770088590,0.61,0.63,0.37,0.39,264.4,122.4,363.7,350.5,1990.8,3130.6
0xsmoke0031,1770088595,0.62,0.64,0.36,0.38,280.0,164.6,100.8,442.1,896.2,1393.2
0xsmoke0031,1770088600,0.59,0.61,0.39,0.41,72.4,114.5,217.3,118.0,683.5,3988.6
0xsmoke0031,1770088605,0.63,0.65,0.35,0.37,461.2,72.2,173.1,306.9,948.8,2652.9
0xsmoke0031,1770088610,0.52,0.54,0.46,0.48,320.0,466.7,233.9,459.0,1482.3,3441.3
0xsmoke0031,1770088615,0.54,0.56,0.44,0.46,399.2,284.3,434.2,119.7,1688.7,2950.3
0xsmoke0031,1770088620,0.57,0.59,0.41,0.43,220.6,411.5,220.3,470.1,4688.9,692.1
0xsmoke0031,1770088625,0.54,0.56,0.44,0.46,437.2,72.7,382.3,312.2,2827.5,1731.8
0xsmoke0031,1770088630,0.48,0.5,0.5,0.52,149.1,132.1,207.4,496.1,2326.3,1143.9
0xsmoke0031,1770088635,0.55,0.57,0.43,0.45,394.5,330.9,373.1,421.7,1809.3,2062.4
0xsmoke0031,1770088640,0.59,0.61,0.39,0.41,222.0,280.6,424.9,333.2,4609.0,565.9
0xsmoke0031,1770088645,0.52,0.54,0.46,0.48,279.6,234.9,183.3,219.4,4179.8,2643.8
0xsmoke0031,1770088650,0.58,0.6,0.4,0.42,362.2,418.8,232.8,108.7,3849.9,3609.1
0xsmoke0031,1770088655,0.7,0.72,0.28,0.3,56.4,103.9,485.1,299.4,1670.0,723.6
0xsmoke0031,1770088660,0.65,0.67,0.33,0.35,195.8,120.0,337.0,130.9,4763.3,1544.6
0xsmoke0031,1770088665,0.69,0.71,0.29,0.31,209.7,181.6,391.3,277.5,1131.5,4281.6
0xsmoke0031,1770088670,0.7,0.72,0.28,0.3,305.9,220.0,421.4,326.6,831.1,4482.1
0xsmoke0031,1770088675,0.71,0.73,0.27,0.29,172.7,68.6,68.8,105.1,1656.5,2876.3
0xsmoke0031,1770088680,0.79,0.81,0.19,0.21,404.8,286.9,242.8,243.2,1582.7,2920.8
0xsmoke0031,1770088685,0.84,0.86,0.14,0.16,195.4,279.7,335.7,197.5,3745.4,2109.5
0xsmoke0031,1770088690,0.72,0.74,0.26,0.28,117.0,310.0,209.6,254.7,1020.6,2021.3
0xsmoke0031,1770088695,0.79,0.81,0.19,0.21,354.3,399.0,403.6,460.6,2222.5,3378.8
0xsmoke0031,1770088700,0.8,0.82,0.18,0.2,274.8,284.0,345.0,63.6,4321.4,2372.5
0xsmoke0031,1770088705,0.78,0.8,0.2,0.22,109.6,271.6,306.0,397.8,3185.8,3299.7
0xsmoke0031,1770088710,0.77,0.79,0.21,0.23,171.8,251.9,446.4,255.4,3163.2,2774.8
0xsmoke0031,1770088715,0.75,0.77,0.23,0.25,355.6,397.8,64.4,227.7,3863.1,1257.0
0xsmoke0031,1770088720,0.8,0.82,0.18,0.2,464.5,392.6,375.4,173.8,1044.6,4723.6
0xsmoke0031,1770088725,0.83,0.85,0.15,0.17,455.7,350.3,469.1,61.4,4098.6,3826.1
0xsmoke0031,1770088730,0.85,0.87,0.13,0.15,123.3,141.6,468.1,225.4,3886.3,4891.8
0xsmoke0031,1770088735,0.8,0.82,0.18,0.2,80.1,65.9,244.1,421.1,4097.8,3157.0
0xsmoke0031,1770088740,0.84,0.86,0.14,0.16,160.9,116.9,120.4,109.7,655.2,2767.6
0xsmoke0031,1770088745,0.8,0.82,0.18,0.2,208.6,174.1,406.0,180.5,1207.0,1770.7
0xsmoke0031,1770088750,0.91,0.93,0.07,0.09,206.0,220.8,152.4,332.7,1198.0,4591.1
0xsmoke0031,1770088755,0.87,0.89,0.11,0.13,272.1,378.7,146.3,181.1,4587.8,2631.8
0xsmoke0031,1770088760,0.95,0.97,0.03,0.05,415.5,365.8,253.8,220.8,770.3,4390.8
0xsmoke0031,1770088765,0.92,0.94,0.06,0.08,78.3,425.3,178.1,433.0,1173.3,599.6
0xsmoke0031,1770088770,0.89,0.91,0.09,0.11,450.2,271.9,460.9,90.2,1175.4,4869.4
0xsmoke0031,1770088775,0.96,0.98,0.02,0.04,362.6,200.7,371.3,50.1,2095.3,4334.6
0xsmoke0031,1770088780,0.83,0.85,0.15,0.17,107.9,271.1,353.2,189.9,4180.5,4581.7
0xsmoke0031,1770088785,0.96,0.98,0.02,0.04,223.2,425.9,276.2,386.1,1909.4,4180.7
0xsmoke0031,1770088790,0.97,0.99,0.01,0.03,398.8,445.6,226.1,282.4,4131.3,3752.5
0xsmoke0031,1770088795,0.96,0.98,0.02,0.04,65.9,147.8,254.2,388.8,4570.8,4939.5
0xsmoke0031,1770088800,0.96,0.98,0.02,0.04,484.8,221.8,131.8,467.9,975.9,2644.2
0xsmoke0032,1770088805,0.51,0.53,0.47,0.49,332.0,432.9,288.8,250.3,2020.7,3305.8
0xsmoke0032,1770088810,0.48,0.5,0.5,0.52,278.9,355.9,277.8,362.2,2749.8,3989.5
0xsmoke0032,1770088815,0.45,0.47,0.53,0.55,212.1,187.5,445.4,311.4,4735.8,3009.2
0xsmoke0032,1770088820,0.53,0.55,0.45,0.47,382.7,452.3,184.3,498.0,1851.0,3869.8
0xsmoke0032,1770088825,0.47,0.49,0.51,0.53,209.8,96.8,70.3,54.8,2980.3,3025.1
